,ID,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Year
5516,63894,FPQ-13602,SCMS-228010,ASN-26833,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,1/22/2014,2014-02-26,8-Jul-14,8-Jul-14,10-Jul-14,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,25,400,8200.0,20.5,0.82,"Standard Diagnostics, Korea",Yes,125,2033.62,8.43,2014
5519,63939,FPQ-8209,SCMS-124110,ASN-12707,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,8/11/2011,2011-10-05,1-Dec-11,1-Dec-11,1-Dec-11,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,167,4843.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,Yes,50,1128.74,7.99,2011
5520,63956,FPQ-14728,SCMS-252640,ASN-28484,Namibia,PMO - US,Direct Drop,EXW,Air,7/30/2014,2014-08-14,22-Oct-14,22-Oct-14,11-Nov-14,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,2910,13444.2,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,352,2429.39,13.82,2014
5522,63998,FPQ-14930,SCMS-259420,ASN-29421,Cameroon,PMO - US,Direct Drop,EXW,Air,9/23/2014,2014-10-16,2-Dec-14,2-Dec-14,5-Dec-14,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,120,9600.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,55,846.69,9.87,2014
5523,64003,FPQ-3885,SCMS-48610,ASN-4585,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,6/19/2009,2009-07-07,17-Aug-09,17-Aug-09,17-Aug-09,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests","HIV 1/2, Bioline 3.0 Kit (no accessories)",Bioline,30,1800,43200.0,24.0,0.8,"Standard Diagnostics, Korea",Yes,560,5180.34,84.67,2009
5524,64004,FPQ-6194,SCMS-85981,ASN-8878,Haiti,PMO - US,Direct Drop,EXW,Air,8/7/2010,2010-09-24,7-Dec-10,7-Dec-10,7-Dec-10,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,1,360,8280.0,23.0,23.0,"KHB Test Kit Facility, Shanghai China",Yes,261,3135.97,17.85,2010
5525,64020,FPQ-6262,SCMS-83830,ASN-9490,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,2010-09-24,4-Mar-11,4-Mar-11,4-Mar-11,ARV,Pediatric,Aurobindo Pharma Limited,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Lamivudine,Generic,240,48264,97493.28,2.02,0.01,"Aurobindo Unit III, India",Yes,17436,10446.36,210.2,2010
5526,64021,FPQ-10435,SCMS-155780,ASN-16044,Botswana,PMO - US,Direct Drop,EXW,Air,7/27/2012,2012-08-02,10-Sep-12,10-Sep-12,10-Sep-12,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,1,1600,39200.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",Yes,1111,8542.94,54.96,2012
5527,64051,FPQ-5792,SCMS-75800,ASN-8529,Rwanda,PMO - US,Direct Drop,EXW,Air,6/7/2010,2010-07-21,17-Nov-10,17-Nov-10,17-Nov-10,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,100,5000,388500.0,77.7,0.78,Inverness Japan,Yes,1134,50550.58,837.61,2010
5528,64087,FPQ-9199,SCMS-140040,ASN-15132,Nigeria,PMO - US,Direct Drop,EXW,Air,3/1/2012,2012-05-15,3-Jul-12,3-Jul-12,3-Jul-12,ACT,ACT,NOVARTIS PHARMA SERVICES AG,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 24 Tabs",Artemether/Lumefantrine,Coartem,720,2500,132000.0,52.8,0.07,"Novartis Pharma Suffern, USA",Yes,1746,11216.78,185.06,2012
5529,64108,FPQ-10349,SCMS-155320,ASN-16909,Nigeria,PMO - US,Direct Drop,EXW,Air,7/17/2012,2012-08-13,6-Nov-12,6-Nov-12,6-Nov-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,2835,252315.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1352,30726.22,353.75,2012
5530,64183,FPQ-13241,SCMS-226780,ASN-27436,Mozambique,PMO - US,Direct Drop,EXW,Air,11/18/2013,2014-03-14,1-Oct-14,1-Oct-14,1-Oct-14,ARV,Adult,B&C GROUP S.A.,"Darunavir 600mg [Prezista], tablets, 60 Tabs",Darunavir,Prezista,60,80,5328.0,66.6,1.11,"Janssen-Cilag, Latina, IT",Yes,13,277.4,5.48,2014
5531,64186,FPQ-12837,SCMS-204350,ASN-22179,Cameroon,PMO - US,Direct Drop,EXW,Air,8/19/2013,2013-08-23,9-Nov-13,9-Nov-13,20-Nov-13,ARV,Adult,HETERO LABS LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,60,121307,266875.4,2.2,0.04,Hetero Unit III Hyderabad IN,Yes,7912,62102.07,330.12,2013
5533,64218,FPQ-4186,SCMS-53271,ASN-5363,Namibia,PMO - US,Direct Drop,EXW,Air,9/3/2009,2009-09-11,12-Nov-09,12-Nov-09,12-Nov-09,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,100,180,12600.0,70.0,0.7,Inverness Japan,Yes,42,2863.47,24.7,2009
5535,64262,FPQ-12456,SCMS-196561,ASN-22344,Nigeria,PMO - US,Direct Drop,EXW,Air,6/10/2013,2013-07-10,7-Nov-13,11-Nov-13,17-Nov-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,3056,271984.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1241,20602.3,336.44,2013
5536,64304,FPQ-13494,SCMS-225410,ASN-24980,Haiti,PMO - US,Direct Drop,EXW,Air,1/21/2014,2014-02-19,14-Apr-14,14-Apr-14,14-Apr-14,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,4000,400000.0,100.0,1.0,"Alere Medical Co., Ltd.",Yes,1624,15537.04,411.2,2014
5537,64319,FPQ-10349,SCMS-155320,ASN-16927,Nigeria,PMO - US,Direct Drop,EXW,Air,7/17/2012,2012-08-13,6-Nov-12,7-Nov-12,7-Nov-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,2835,252315.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1352,30726.22,353.75,2012
5539,64329,FPQ-12150,SCMS-191920,ASN-21574,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,4/29/2013,2013-06-12,24-Sep-13,24-Sep-13,24-Sep-13,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,300,340,10478.8,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,336,5755.58,12.96,2013
5542,64352,FPQ-15314,SCMS-264720,ASN-31818,Uganda,PMO - US,Direct Drop,EXW,Air,11/11/2014,2014-12-04,14-May-15,14-May-15,14-May-15,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,2600,83200.0,32.0,1.6,"Trinity Biotech, Plc",Yes,775,6164.1,97.93,2014
5543,64363,FPQ-8527,SCMS-130160,ASN-13818,Mozambique,PMO - US,Direct Drop,EXW,Air,10/5/2011,2011-12-29,2-May-12,2-May-12,2-May-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,3094,247520.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1477,27686.29,408.41,2011
5544,64367,FPQ-8264,SCMS-121851,ASN-13537,Sudan,PMO - US,Direct Drop,EXW,Air,9/7/2011,2011-09-14,20-Feb-12,20-Feb-12,20-Feb-12,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",Determine,100,4,32.0,8.0,0.08,"Alere Medical Co., Ltd.",Yes,2,1076.15,0.05,2011
5545,64369,FPQ-13969,SCMS-239180,ASN-29540,Zimbabwe,PMO - US,Direct Drop,FCA,Air,4/8/2014,2014-05-15,12-Jan-15,12-Jan-15,12-Jan-15,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,9253,54962.82,5.94,0.1,ABBVIE Ludwigshafen Germany,Yes,1065,11368.84,56.5,2014
5550,64438,FPQ-13976,SCMS-236090,ASN-28220,Vietnam,PMO - US,Direct Drop,FCA,Air,4/8/2014,2014-04-30,29-Oct-14,29-Oct-14,4-Nov-14,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,120,7000,425740.0,60.82,0.51,ABBVIE Ludwigshafen Germany,Yes,1714,4881.42,437.66,2014
5551,64452,FPQ-11287,SCMS-176390,ASN-20894,Haiti,PMO - US,Direct Drop,EXW,Air,1/16/2013,2013-02-05,20-Aug-13,20-Aug-13,20-Aug-13,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,60,384,956.16,2.49,0.04,Hetero Unit III Hyderabad IN,Yes,30,1180.73,1.18,2013
5552,64493,FPQ-6114,SCMS-80820,ASN-8588,Kenya,PMO - US,Direct Drop,EXW,Air,7/23/2010,2010-08-27,12-Nov-10,12-Nov-10,12-Nov-10,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,7243,644627.0,89.0,0.89,Inverness Japan,Yes,1247,13765.81,1389.82,2010
5553,64506,FPQ-3999,SCMS-50180,ASN-4929,Mozambique,PMO - US,Direct Drop,EXW,Air,7/15/2009,2009-07-25,29-Sep-09,29-Sep-09,29-Sep-09,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,4200,134400.0,32.0,1.6,"Trinity Biotech, Plc",Yes,1462,23097.81,263.42,2009
5554,64545,FPQ-7193,SCMS-103110,ASN-11267,Nigeria,PMO - US,Direct Drop,EXW,Air,2/16/2011,2011-03-30,7-Jul-11,12-Jul-11,12-Jul-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,2128,189392.0,89.0,0.89,Inverness Japan,Yes,1022,23826.25,312.5,2011
5555,64553,FPQ-12791,SCMS-205920,ASN-22849,Rwanda,PMO - US,Direct Drop,EXW,Air,8/9/2013,2013-09-19,13-Dec-13,13-Dec-13,17-Dec-13,ARV,Adult,Aurobindo Pharma Limited,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Abacavir/Lamivudine,Generic,30,14000,203000.0,14.5,0.48,"Aurobindo Unit III, India",Yes,1428,9061.84,251.11,2013
5556,64558,FPQ-12477,SCMS-198541,ASN-22493,Uganda,PMO - US,Direct Drop,EXW,Air,7/8/2013,2013-09-10,16-Nov-13,16-Nov-13,21-Nov-13,ARV,Adult,CIPLA LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,60,39449,319536.9,8.1,0.13,"Cipla, Goa, India",Yes,5714,20416.03,395.27,2013
5557,64588,FPQ-4381,SCMS-57600,ASN-6504,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,11/5/2009,2009-11-23,7-Apr-10,7-Apr-10,7-Apr-10,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,336,680,26084.8,38.36,0.11,ABBVIE (Abbott) Logis. UK,Yes,1299,9689.81,51.13,2009
5558,64589,FPQ-11141,SCMS-176730,ASN-19001,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/2012,2013-02-07,8-May-13,8-May-13,8-May-13,ARV,Pediatric,MICRO LABS LIMITED,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,30,252,504.0,2.0,0.07,"Micro labs, Verna, Goa, India",Yes,9,1026.15,0.62,2013
5559,64594,FPQ-14895,SCMS-261140,ASN-31141,Haiti,PMO - US,Direct Drop,FCA,Air,9/24/2014,2014-11-14,24-Apr-15,24-Apr-15,24-Apr-15,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,300,610,18800.2,30.82,0.1,ABBVIE (Abbott) Logis. UK,Yes,708,3428.37,19.33,2014
5560,64603,FPQ-14100,SCMS-239710,ASN-26736,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,4/23/2014,2014-05-20,11-Aug-14,11-Aug-14,27-Aug-14,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,3125,250000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,1581,40965.77,257.0,2014
5561,64615,FPQ-13600,SCMS-225720,ASN-27379,Uganda,PMO - US,Direct Drop,FCA,Air,1/28/2014,2014-02-04,26-Aug-14,26-Aug-14,26-Aug-14,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Ritonavir,Norvir,60,579,3966.15,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,103,1393.29,4.08,2014
5563,64635,FPQ-11443,SCMS-180970,ASN-20026,Haiti,PMO - US,Direct Drop,EXW,Ocean,2/7/2013,2013-03-26,2-Sep-13,2-Sep-13,2-Sep-13,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,19152,88482.24,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,8351,6806.86,109.45,2013
5565,64664,FPQ-7176,SCMS-104400,ASN-11806,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,2011-04-01,5-Oct-11,5-Oct-11,5-Oct-11,ARV,Adult,Aurobindo Pharma Limited,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,60,120,1791.6,14.93,0.25,"Aurobindo Unit III, India",Yes,12,160.52,2.96,2011
5567,64685,FPQ-12235,SCMS-190750,ASN-20442,Guyana,PMO - US,Direct Drop,EXW,Air,5/6/2013,2013-05-21,17-Jul-13,17-Jul-13,17-Jul-13,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,25,725.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,Yes,7,130.0,0.9,2013
5568,64709,FPQ-7649,SCMS-108910,ASN-13616,Haiti,PMO - US,Direct Drop,CIP,Air,4/27/2011,2011-05-30,13-Feb-12,13-Feb-12,13-Feb-12,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Indinavir 400mg [Crixivan], capsules, 180 Caps",Indinavir,Crixivan,180,28,1400.0,50.0,0.28,"MSD, Haarlem, NL",Yes,7,290.0,2.31,2011
5569,64724,FPQ-14254,SCMS-239760,ASN-27175,Uganda,PMO - US,Direct Drop,EXW,Air,5/12/2014,2014-05-20,30-Jul-14,30-Jul-14,7-Aug-14,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,2388,74028.0,31.0,1.55,Chembio Diagnostics Sys. Inc.,Yes,740,5718.39,76.1,2014
5570,64757,FPQ-12590,SCMS-210510,ASN-24412,Haiti,PMO - US,Direct Drop,EXW,Ocean,8/21/2013,2013-10-25,9-May-14,9-May-14,12-May-14,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,39600,415800.0,10.5,0.35,Hetero Unit III Hyderabad IN,Yes,5986,2549.52,514.34,2013
5571,64824,FPQ-14780,SCMS-254180,ASN-32118,Nigeria,PMO - US,Direct Drop,EXW,Air,8/13/2014,2014-08-29,2-Jun-15,2-Jun-15,4-Jun-15,ARV,Adult,EMCURE PHARMACEUTICALS LTD,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,30,10717,192906.0,18.0,0.6,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,1400,11732.9,198.31,2014
5573,64850,FPQ-5303,SCMS-68760,ASN-7110,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,2010-03-19,27-Jul-10,27-Jul-10,27-Jul-10,ARV,Adult,STRIDES ARCOLAB LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,60,85111,246821.9,2.9,0.05,"Strides, Bangalore, India.",Yes,5437,9205.05,532.15,2010
5574,64864,FPQ-15928,SCMS-280480,ASN-31720,Ethiopia,PMO - US,Direct Drop,EXW,Air,3/10/2015,2015-03-17,27-Apr-15,27-Apr-15,27-Apr-15,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,20,360,11700.0,32.5,1.62,Chembio Diagnostics Sys. Inc.,Yes,112,1414.69,13.77,2015
5576,64904,FPQ-10765,SCMS-162440,ASN-17528,Nigeria,PMO - US,Direct Drop,EXW,Air,10/5/2012,2012-10-16,9-Jan-13,9-Jan-13,9-Jan-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,2744,244216.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1186,24927.19,342.39,2012
5578,64936,FPQ-12051,SCMS-188571,ASN-21549,Vietnam,PMO - US,Direct Drop,FCA,Air,5/3/2013,2013-08-19,3-Oct-13,3-Oct-13,4-Oct-13,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,120,3434,208855.88,60.82,0.51,ABBVIE Ludwigshafen Germany,Yes,826,3315.82,258.35,2013
5579,64946,FPQ-14667,SCMS-254770,ASN-30498,Ghana,PMO - US,Direct Drop,EXW,Air,8/11/2014,2014-09-25,10-Apr-15,10-Apr-15,13-Apr-15,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60,9073,35838.35,3.95,0.07,Mylan (formerly Matrix) Nashik,Yes,437,4659.75,36.84,2014
5580,64989,FPQ-11538,SCMS-176921,ASN-19273,South Sudan,PMO - US,Direct Drop,EXW,Air,1/24/2013,2013-02-22,29-Jun-13,29-Jun-13,29-Jun-13,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,125,4000.0,32.0,1.6,"Trinity Biotech, Plc",Yes,40,1412.9,4.95,2013
5581,64995,FPQ-12812,SCMS-210350,ASN-22879,Nigeria,PMO - US,Direct Drop,EXW,Air,8/13/2013,2013-11-01,23-Dec-13,10-Dec-13,16-Dec-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,9330,830370.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,3787,61637.1,1027.17,2013
5583,65005,FPQ-8365,SCMS-126460,ASN-13559,Rwanda,PMO - US,Direct Drop,FCA,Air,10/26/2011,2011-11-11,2-Feb-12,2-Feb-12,2-Feb-12,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,60,1305,10061.55,7.71,0.13,ABBVIE Ludwigshafen Germany,Yes,150,2682.48,16.6,2011
5586,65049,FPQ-4406,SCMS-57200,ASN-6418,Haiti,PMO - US,Direct Drop,EXW,Air,10/23/2009,2009-11-19,8-Apr-10,8-Apr-10,8-Apr-10,ARV,Adult,Aurobindo Pharma Limited,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,120,740,27750.0,37.5,0.31,"Aurobindo Unit III, India",Yes,183,2418.62,59.83,2009
5587,65050,FPQ-12456,SCMS-196561,ASN-22349,Nigeria,PMO - US,Direct Drop,EXW,Air,6/10/2013,2013-07-10,7-Nov-13,11-Nov-13,17-Nov-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,3076,273764.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,1249,20705.23,338.65,2013
5588,65081,FPQ-13976,SCMS-236120,ASN-27811,Vietnam,PMO - US,Direct Drop,EXW,Air,4/8/2014,2014-04-30,16-Sep-14,23-Sep-14,4-Nov-14,ARV,Adult,HETERO LABS LIMITED,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,30,14016,147168.0,10.5,0.35,Hetero Unit III Hyderabad IN,Yes,1955,6194.69,151.29,2014
5590,65095,FPQ-7684,SCMS-109240,ASN-11321,Kenya,PMO - US,Direct Drop,EXW,Air,5/5/2011,2011-05-18,18-Aug-11,18-Aug-11,18-Aug-11,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,385,12320.0,32.0,1.6,"Trinity Biotech, Plc",Yes,129,2039.73,20.33,2011
5591,65111,FPQ-13072,SCMS-211570,ASN-22978,Guyana,PMO - US,Direct Drop,FCA,Air,10/11/2013,2013-10-30,3-Mar-14,3-Mar-14,7-Mar-14,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,300,23,1398.86,60.82,0.2,ABBVIE (Abbott) Logis. UK,Yes,53,926.13,1.44,2013
5592,65120,FPQ-12235,SCMS-190770,ASN-20330,Guyana,PMO - US,Direct Drop,EXW,Air,5/6/2013,2013-06-04,29-Jul-13,29-Jul-13,29-Jul-13,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,655,65500.0,100.0,1.0,"Alere Medical Co., Ltd.",Yes,2,5110.28,81.02,2013
5593,65132,FPQ-4207,SCMS-41840,ASN-6012,Botswana,PMO - US,Direct Drop,EXW,Air,3/10/2009,2009-03-25,1-Mar-10,1-Mar-10,1-Mar-10,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,100,20,7000.0,350.0,3.5,"Pacific Biotech, Thailand",Yes,48,1681.44,13.72,2009
5598,65191,FPQ-4157,SCMS-52773,ASN-4977,Tanzania,PMO - US,Direct Drop,EXW,Air,8/27/2009,2009-09-03,17-Nov-09,17-Nov-09,17-Nov-09,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,20,670,21440.0,32.0,1.6,"Trinity Biotech, Plc",Yes,234,3163.87,42.02,2009
5599,65219,FPQ-8447,SCMS-122760,ASN-12885,Zimbabwe,PMO - US,Direct Drop,EXW,Air,9/16/2011,2011-09-21,22-Dec-11,22-Dec-11,22-Dec-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100,1800,144000.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,885,17806.34,237.6,2011
5600,65235,FPQ-7908,SCMS-115790,ASN-11823,Rwanda,PMO - US,Direct Drop,EXW,Air,6/28/2011,2011-07-20,4-Sep-11,4-Sep-11,4-Sep-11,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,100,7500,582750.0,77.7,0.78,Inverness Japan,Yes,1703,25501.1,961.54,2011
